year,class,round,session,pos,rider_id,number,team,maker,points,result
2001,250cc,14,RAC,19,katja-poensgen,14,Shell Advance Honda,ホンダ,,FIN
2001,250cc,14,RAC,20,stuart-edwards,45,Fujitsu Siemens,ヤマハ,,FIN
2001,250cc,14,RAC,,alex-debon,6,Valencia Circuit Aspar Team,アプリリア,,DNF
2001,250cc,14,RAC,,jose-david-de-gea,22,Antena 3 Yamaha-d'Antin,ヤマハ,,DNF
2001,250cc,14,RAC,,mark-rowling,96,Turramurra Cyclery Racing,ヤマハ,,DNF
2001,250cc,14,RAC,,sylvain-guintoli,50,Equipe de France - Scrab G,アプリリア,,DNF
2001,250cc,14,RAC,,alex-hofmann,66,Racing Factory,アプリリア,,DNF
2001,250cc,14,RAC,,shane-smith,95,Allect Racing,ホンダ,,DNF
2001,250cc,14,RAC,,jay-vincent,24,QUB Team Optimum,ヤマハ,,DNF
2001,250cc,14,RAC,,randy-de-puniet,81,Equipe de France - Scrab G,アプリリア,,DNF
2001,250cc,14,RAC,,david-checa,42,Team Fomma,ホンダ,,DNF
2001,250cc,14,RAC,,marco-melandri,5,MS Aprilia Racing,アプリリア,,DNS
2001,250cc,14,RAC,,sebastian-porto,9,Dark Dog Yamaha Kurz,ヤマハ,,DNF
2001,250cc,14,RAC,,franco-battaini,21,MS Eros Ramazzotti Racing,アプリリア,,DNF
2001,250cc,14,RAC,,joshua-brookes,97,RGV Spares,ヤマハ,,DNF
2001,250cc,15,RAC,1,daijiro-kato,74,Telefonica Movistar Honda,ホンダ,25,FIN
2001,250cc,15,RAC,2,tetsuya-harada,31,MS Aprilia Racing,アプリリア,20,FIN
2001,250cc,15,RAC,3,fonsi-nieto,10,Valencia Circuit Aspar Team,アプリリア,16,FIN
2001,250cc,15,RAC,4,roberto-locatelli,15,MS Eros Ramazzotti Racing,アプリリア,13,FIN
2001,250cc,15,RAC,5,jeremy-mcwilliams,99,MS Aprilia Racing,アプリリア,11,FIN
2001,250cc,15,RAC,6,franco-battaini,21,MS Eros Ramazzotti Racing,アプリリア,10,FIN
2001,250cc,15,RAC,7,naoki-matsudo,8,Petronas Sprinta Yamaha T,ヤマハ,9,FIN
2001,250cc,15,RAC,8,alex-hofmann,66,Racing Factory,アプリリア,8,FIN
2001,250cc,15,RAC,9,sylvain-guintoli,50,Equipe de France - Scrab G,アプリリア,7,FIN
2001,250cc,15,RAC,10,roberto-rolfo,44,Safilo Oxydo Race,アプリリア,6,FIN
2001,250cc,15,RAC,11,marco-melandri,5,MS Aprilia Racing,アプリリア,5,FIN
2001,250cc,15,RAC,12,randy-de-puniet,81,Equipe de France - Scrab G,アプリリア,4,FIN
2001,250cc,15,RAC,13,luca-boscoscuro,37,Campetella Racing,アプリリア,3,FIN
2001,250cc,15,RAC,14,alex-debon,6,Valencia Circuit Aspar Team,アプリリア,2,FIN
2001,250cc,15,RAC,15,david-checa,42,Team Fomma,ホンダ,1,FIN
2001,250cc,15,RAC,16,david-tomas,16,By Queroseno Racing Team,ホンダ,,FIN
2001,250cc,15,RAC,17,riccardo-chiarello,11,Aprilia Grand Prix,アプリリア,,FIN
2001,250cc,15,RAC,18,jay-vincent,24,QUB Team Optimum,ヤマハ,,FIN
2001,250cc,15,RAC,19,jeronimo-vidal,20,PR2 - Damas,アプリリア,,FIN
2001,250cc,15,RAC,20,jose-david-de-gea,22,Antena 3 Yamaha-d'Antin,ヤマハ,,FIN
2001,250cc,15,RAC,21,diego-giugovaz,55,MS Aprilia Racing,アプリリア,,FIN
2001,250cc,15,RAC,22,luis-costa,36,Antena 3 Yamaha-d'Antin,ヤマハ,,FIN
2001,250cc,15,RAC,23,shaun-geronimi,27,Edo Racing,ヤマハ,,FIN
2001,250cc,15,RAC,,lorenzo-lanzi,57,Campetella Racing,アプリリア,,DNF
2001,250cc,15,RAC,,katja-poensgen,14,Shell Advance Honda,ホンダ,,DNF
2001,250cc,15,RAC,,emilio-alzamora,7,Telefonica Movistar Honda,ホンダ,,DNF
2001,250cc,15,RAC,,sebastian-porto,9,Dark Dog Yamaha Kurz,ヤマハ,,DNF
2001,250cc,15,RAC,,shahrol-yuzy,18,Petronas Sprinta Yamaha T,ヤマハ,,DNF
2001,250cc,15,RAC,,cesar-barros,23,Yamaha Kurz (rd 1-9) Dark Dog Yamaha Kurz (rd 10-16),ヤマハ,,DNS
2001,250cc,16,RAC,1,daijiro-kato,74,Telefónica MoviStar Honda,ホンダ,25,FIN
2001,250cc,16,RAC,2,marco-melandri,5,MS Aprilia Racing,アプリリア,20,FIN
2001,250cc,16,RAC,3,roberto-locatelli,15,MS Eros Ramazzotti Racing,アプリリア,16,FIN
2001,250cc,16,RAC,4,fonsi-nieto,10,Valência Circuit - Aspar Team,アプリリア,13,FIN
2001,250cc,16,RAC,5,jeremy-mcwilliams,99,/ MS Aprilia Racing (Germany),アプリリア,11,FIN
2001,250cc,16,RAC,6,tetsuya-harada,31,MS Aprilia Racing,アプリリア,10,FIN
2001,250cc,16,RAC,7,emilio-alzamora,7,Telefónica MoviStar Honda,ホンダ,9,FIN
2001,250cc,16,RAC,8,roberto-rolfo,44,Safilo Oxydo Race,アプリリア,8,FIN
2001,250cc,16,RAC,9,naoki-matsudo,8,Petronas Sprinta Yamaha TVK,ヤマハ,7,FIN
2001,250cc,16,RAC,10,franco-battaini,21,MS Eros Ramazzotti Racing,アプリリア,6,FIN
2001,250cc,16,RAC,11,sylvain-guintoli,50,Équipe de France - Scrab GP,アプリリア,5,FIN
2001,250cc,16,RAC,12,lorenzo-lanzi,57,Campetella Racing,アプリリア,4,FIN
2001,250cc,16,RAC,13,randy-de-puniet,81,Équipe de France - Scrab GP,アプリリア,3,FIN
2001,250cc,16,RAC,14,riccardo-chiarello,11,Aprilia Grand Prix,アプリリア,2,FIN
2001,250cc,16,RAC,15,jose-david-de-gea,,,ヤマハ,1,FIN
2001,250cc,16,RAC,16,alex-debon,6,Valência Circuit - Aspar Team,アプリリア,,FIN
2001,250cc,16,RAC,17,alex-hofmann,66,Dark Dog Racing Factory (rd 1-9) Racing Factory (rd 10-16),アプリリア,,FIN
2001,250cc,16,RAC,18,luca-boscoscuro,37,Campetella Racing,アプリリア,,FIN
2001,250cc,16,RAC,19,stuart-edwards,45,Fujitsu Siemens,ヤマハ,,FIN
2001,250cc,16,RAC,20,jay-vincent,24,QUB Team Optimum,ヤマハ,,FIN
2001,250cc,16,RAC,21,luis-costa,36,Antena 3 Yamaha d'Antin,ヤマハ,,FIN
2001,250cc,16,RAC,22,david-checa,42,Team Fomma,ホンダ,,FIN
2001,250cc,16,RAC,23,shahrol-yuzy,18,Petronas Sprinta Yamaha TVK,ヤマハ,,FIN
2001,250cc,16,RAC,24,cesar-barros,23,Yamaha Kurz (rd 1-9) Dark Dog Yamaha Kurz (rd 10-16),ヤマハ,,FIN
2001,250cc,16,RAC,25,shaun-geronimi,27,Edo Racing,ヤマハ,,FIN
2001,250cc,16,RAC,26,katja-poensgen,14,Shell Advance Honda,ホンダ,,FIN
2001,250cc,16,RAC,,sebastian-porto,9,Yamaha Kurz (rd 1-9) Dark Dog Yamaha Kurz (rd 10-16),ヤマハ,,DNF
2001,250cc,16,RAC,,diego-giugovaz,55,/ MS Aprilia Racing (Germany),アプリリア,,DNF
2001,250cc,16,RAC,,damaso-nacher,41,PR2 Metrored / PR2 - Damas,ホンダ,,DNF
2001,250cc,16,RAC,,cristiano-vieira,84,Vaz Yamaha d'Antin,ヤマハ,,DNF
2001,250cc,16,RAC,,david-tomas,16,By Queroseno Racing Team,ホンダ,,DNF
2001,125cc,1,RAC,1,masao-azuma,4,Liegeois Competition,ホンダ,25,FIN
2001,125cc,1,RAC,2,youichi-ui,41,L & M Derbi Team,デルビ,20,FIN
2001,125cc,1,RAC,3,simone-sanna,16,Safilo Oxydo Race,アプリリア,16,FIN
2001,125cc,1,RAC,4,gino-borsoi,23,LAE - UGT 3000,アプリリア,13,FIN
2001,125cc,1,RAC,5,manuel-poggiali,54,Gilera Racing Team,ジレラ,11,FIN
2001,125cc,1,RAC,6,lucio-cecchinello,9,MS Aprilia LCR,アプリリア,10,FIN
2001,125cc,1,RAC,7,steve-jenkner,17,LAE - UGT 3000,アプリリア,9,FIN
2001,125cc,1,RAC,8,mirko-giansanti,6,Axo Racing Team,ホンダ,8,FIN
2001,125cc,1,RAC,9,arnaud-vincent,21,Team Fomma,ホンダ,7,FIN
2001,125cc,1,RAC,10,pablo-nieto,22,L & M Derbi Team,デルビ,6,FIN
2001,125cc,1,RAC,11,angel-nieto-jr,29,Viceroy Team,ホンダ,5,FIN
2001,125cc,1,RAC,12,max-sabbatani,11,Bossini Fontana Racing,アプリリア,4,FIN
2001,125cc,1,RAC,13,gianluigi-scalvini,8,Italjet Racing Team,イタルジェット,3,FIN
2001,125cc,1,RAC,14,alex-de-angelis,15,Matteoni Racing,ホンダ,2,FIN
2001,125cc,1,RAC,15,hiroyuki-kikuchi,57,Wanpaku - Team Wheelie,ホンダ,1,FIN
2001,125cc,1,RAC,16,antonio-elias,24,Telefonica Movistar jnrTeam,ホンダ,,FIN
2001,125cc,1,RAC,17,jaroslav-hules,39,Matteoni Racing,ホンダ,,FIN
2001,125cc,1,RAC,18,dani-pedrosa,26,Telefonica Movistar jnrTeam,ホンダ,,FIN
2001,125cc,1,RAC,19,joan-olive,25,Telefonica Movistar jnrTeam,ホンダ,,FIN
2001,125cc,1,RAC,20,masafumi-ono,98,Team Harc-Pro,ホンダ,,FIN
2001,125cc,1,RAC,21,jakub-smrz,18,Budweiser Budvar Hanusch,ホンダ,,FIN
2001,125cc,1,RAC,22,yuzo-fujioka,56,Team Plus One,ERPホンダ,,FIN
2001,125cc,1,RAC,23,gabor-talmacsi,28,Racing Service,ホンダ,,FIN
2001,125cc,1,RAC,24,jarno-muller,10,PEV-Spalt-ADAC Sachsen,ホンダ,,FIN
2001,125cc,1,RAC,25,phillipp-hafeneger,14,Liegeois Competition,ホンダ,,FIN
2001,125cc,1,RAC,,hideyuki-nakajoh,55,JHA Racing,ホンダ,,DNF
2001,125cc,1,RAC,,noboru-ueda,5,FCC-TSR,TSRホンダ,,DNF
2001,125cc,1,RAC,,angel-rodriguez,31,Valencia Circuit Aspar Team,アプリリア,,DNF
2001,125cc,1,RAC,,alessandro-brannetti,19,Du Martel S.A.,アプリリア,,DNF
2001,125cc,1,RAC,,gaspare-caffiero,20,Bossini Fontana Racing,アプリリア,,DNF
2001,125cc,1,RAC,,eric-bataille,34,Axo Racing Team,ホンダ,,DNF
2001,125cc,1,RAC,,stefano-perugini,7,Italjet Racing Team,イタルジェット,,DNF
2001,125cc,1,RAC,,raul-jara,12,MS Aprilia LCR,アプリリア,,DNF
2001,125cc,1,RAC,,marco-petrini,27,Racing Service,ホンダ,,DNF
2001,125cc,1,RAC,,naoki-katoh,97,JHA Racing,ホンダ,,DNF
2001,125cc,2,RAC,1,youichi-ui,41,L & M Derbi Team,デルビ,25,FIN
2001,125cc,2,RAC,2,manuel-poggiali,54,Gilera Racing Team,ジレラ,20,FIN
2001,125cc,2,RAC,3,noboru-ueda,5,FCC-TSR,TSRホンダ,16,FIN
2001,125cc,2,RAC,4,gino-borsoi,23,LAE - UGT 3000,アプリリア,13,FIN
2001,125cc,2,RAC,5,angel-nieto-jr,29,Viceroy Team,ホンダ,11,FIN
2001,125cc,2,RAC,6,arnaud-vincent,21,Team Fomma,ホンダ,10,FIN
2001,125cc,2,RAC,7,max-sabbatani,11,Bossini Fontana Racing,アプリリア,9,FIN
2001,125cc,2,RAC,8,steve-jenkner,17,LAE - UGT 3000,アプリリア,8,FIN
2001,125cc,2,RAC,9,alex-de-angelis,15,Matteoni Racing,ホンダ,7,FIN
2001,125cc,2,RAC,10,masao-azuma,4,Liegeois Competition,ホンダ,6,FIN
2001,125cc,2,RAC,11,stefano-perugini,7,Italjet Racing Team,イタルジェット,5,FIN
2001,125cc,2,RAC,12,mirko-giansanti,6,Axo Racing Team,ホンダ,4,FIN
2001,125cc,2,RAC,13,dani-pedrosa,26,Telefonica Movistar jnrTeam,ホンダ,3,FIN
2001,125cc,2,RAC,14,gianluigi-scalvini,8,Italjet Racing Team,イタルジェット,2,FIN
2001,125cc,2,RAC,15,pablo-nieto,22,L & M Derbi Team,デルビ,1,FIN
2001,125cc,2,RAC,16,joan-olive,25,Telefonica Movistar jnrTeam,ホンダ,,FIN
2001,125cc,2,RAC,17,alessandro-brannetti,19,Team Crae,アプリリア,,FIN
2001,125cc,2,RAC,18,toni-elias,24,Telefonica Movistar jnrTeam,ホンダ,,FIN
2001,125cc,2,RAC,19,lucio-cecchinello,9,MS Aprilia LCR,アプリリア,,FIN
2001,125cc,2,RAC,20,eric-bataille,34,Axo Racing Team,ホンダ,,FIN
2001,125cc,2,RAC,21,gabor-talmacsi,28,Racing Service,ホンダ,,FIN
2001,125cc,2,RAC,22,jaroslav-hules,39,Matteoni Racing,ホンダ,,FIN
2001,125cc,2,RAC,23,jarno-muller,10,PEV-Spalt-ADAC Sachsen,ホンダ,,FIN
2001,125cc,2,RAC,24,raul-jara,12,MS Aprilia LCR,アプリリア,,FIN
2001,125cc,2,RAC,,phillipp-hafeneger,14,Liegeois Competition,ホンダ,,DNF
2001,125cc,2,RAC,,marco-petrini,27,Racing Service,ホンダ,,DNF
2001,125cc,2,RAC,,gaspare-caffiero,20,Bossini Fontana Racing,アプリリア,,DNF
2001,125cc,2,RAC,,angel-rodriguez,31,Valencia Circuit Aspar Team,アプリリア,,DNF
2001,125cc,2,RAC,,jakub-smrz,18,Budweiser Budvar Hanusch,ホンダ,,DNF
2001,125cc,3,RAC,1,masao-azuma,4,Liegeois Competition,ホンダ,25,FIN
2001,125cc,3,RAC,2,lucio-cecchinello,9,MS Aprilia LCR,アプリリア,20,FIN
2001,125cc,3,RAC,3,gino-borsoi,23,LAE - UGT 3000,アプリリア,16,FIN
2001,125cc,3,RAC,4,noboru-ueda,5,FCC-TSR,TSRホンダ,13,FIN
2001,125cc,3,RAC,5,angel-nieto-jr,29,Viceroy Team,ホンダ,11,FIN
2001,125cc,3,RAC,6,angel-rodriguez,31,Valencia Circuit Aspar Team,アプリリア,10,FIN
2001,125cc,3,RAC,7,alex-de-angelis,15,Matteoni Racing,ホンダ,9,FIN
2001,125cc,3,RAC,8,max-sabbatani,11,Bossini Fontana Racing,アプリリア,8,FIN
2001,125cc,3,RAC,9,jaroslav-hules,39,Matteoni Racing,ホンダ,7,FIN
2001,125cc,3,RAC,10,dani-pedrosa,26,Telefonica Movistar jnrTeam,ホンダ,6,FIN
2001,125cc,3,RAC,11,arnaud-vincent,21,Team Fomma,ホンダ,5,FIN
2001,125cc,3,RAC,12,stefano-perugini,7,Italjet Racing Team,イタルジェット,4,FIN
2001,125cc,3,RAC,13,toni-elias,24,Telefonica Movistar jnrTeam,ホンダ,3,FIN
2001,125cc,3,RAC,14,joan-olive,25,Telefonica Movistar jnrTeam,ホンダ,2,FIN
2001,125cc,3,RAC,15,jakub-smrz,18,Budweiser Budvar Hanusch,ホンダ,1,FIN
2001,125cc,3,RAC,16,hector-faubel,44,Valencia Circuit - Aspar tea,アプリリア,,FIN
2001,125cc,3,RAC,17,gabor-talmacsi,28,Racing Service,ホンダ,,FIN
2001,125cc,3,RAC,18,jarno-muller,10,PEV-Spalt-ADAC Sachsen,ホンダ,,FIN
2001,125cc,3,RAC,19,raul-jara,12,MS Aprilia LCR,アプリリア,,FIN
2001,125cc,3,RAC,20,eric-bataille,34,Axo Racing Team,ホンダ,,FIN
2001,125cc,3,RAC,,manuel-poggiali,54,Gilera Racing Team,ジレラ,,DNF
2001,125cc,3,RAC,,daniel-pinera,43,By Queroseno Racing Team,ホンダ,,DNF
2001,125cc,3,RAC,,youichi-ui,41,L & M Derbi Team,デルビ,,DNF
2001,125cc,3,RAC,,pablo-nieto,22,L & M Derbi Team,デルビ,,DNF
2001,125cc,3,RAC,,phillipp-hafeneger,14,Liegeois Competition,ホンダ,,DNF
2001,125cc,3,RAC,,gaspare-caffiero,20,Bossini Fontana Racing,アプリリア,,DNF
2001,125cc,3,RAC,,gianluigi-scalvini,8,Italjet Racing Team,イタルジェット,,DNF
2001,125cc,3,RAC,,alessandro-brannetti,19,Team Crae,アプリリア,,DNF
2001,125cc,3,RAC,,marco-petrini,27,Racing Service,ホンダ,,DNF
2001,125cc,3,RAC,,mirko-giansanti,6,Axo Racing Team,ホンダ,,DNF
2001,125cc,3,RAC,,steve-jenkner,17,LAE - UGT 3000,アプリリア,,DNF
2001,125cc,3,RAC,,simone-sanna,16,Safilo Oxydo Race,アプリリア,,DNF
2001,125cc,4,RAC,1,manuel-poggiali,54,Gilera Racing Team,ジレラ,25,FIN
2001,125cc,4,RAC,2,mirko-giansanti,6,Axo Racing Team,ホンダ,20,FIN
2001,125cc,4,RAC,3,toni-elias,24,Telefonica Movistar jnrTeam,ホンダ,16,FIN
2001,125cc,4,RAC,4,gino-borsoi,23,LAE - UGT 3000,アプリリア,13,FIN
2001,125cc,4,RAC,5,lucio-cecchinello,9,MS Aprilia LCR,アプリリア,11,FIN
2001,125cc,4,RAC,6,arnaud-vincent,21,Team Fomma,ホンダ,10,FIN
2001,125cc,4,RAC,7,noboru-ueda,5,FCC-TSR,TSRホンダ,9,FIN
2001,125cc,4,RAC,8,masao-azuma,4,Liegeois Competition,ホンダ,8,FIN
2001,125cc,4,RAC,9,jaroslav-hules,39,Matteoni Racing,ホンダ,7,FIN
2001,125cc,4,RAC,10,angel-nieto-jr,29,Viceroy Team,ホンダ,6,FIN
2001,125cc,4,RAC,11,youichi-ui,41,L & M Derbi Team,デルビ,5,FIN
2001,125cc,4,RAC,12,steve-jenkner,17,LAE - UGT 3000,アプリリア,4,FIN
2001,125cc,4,RAC,13,simone-sanna,16,Safilo Oxydo Race,アプリリア,3,FIN
2001,125cc,4,RAC,14,alex-de-angelis,15,Matteoni Racing,ホンダ,2,FIN
2001,125cc,4,RAC,15,max-sabbatani,11,Bossini Fontana Racing,アプリリア,1,FIN
2001,125cc,4,RAC,16,gabor-talmacsi,28,Racing Service,ホンダ,,FIN
2001,125cc,4,RAC,17,dani-pedrosa,26,Telefonica Movistar jnrTeam,ホンダ,,FIN
2001,125cc,4,RAC,18,jakub-smrz,18,Budweiser Budvar Hanusch,ホンダ,,FIN
2001,125cc,4,RAC,19,jarno-muller,10,PEV-Spalt-ADAC Sachsen,ホンダ,,FIN
2001,125cc,4,RAC,20,eric-bataille,34,Axo Racing Team,ホンダ,,FIN
2001,125cc,4,RAC,21,marco-petrini,27,Racing Service,ホンダ,,FIN
2001,125cc,4,RAC,22,jimmy-petit,63,Racing Moto Sport,ホンダ,,FIN
2001,125cc,4,RAC,23,gaspare-caffiero,20,Bossini Fontana Racing,アプリリア,,FIN
2001,125cc,4,RAC,24,erwan-nigon,62,AJP Team,ヤマハ,,FIN
2001,125cc,4,RAC,25,xavier-herouin,60,MOB 77,ホンダ,,FIN
2001,125cc,4,RAC,26,phillipp-hafeneger,14,Liegeois Competition,ホンダ,,FIN
2001,125cc,4,RAC,27,julien-enjolras,59,Tati Team Beaujolais Racing,ホンダ,,FIN
2001,125cc,4,RAC,,joan-olive,25,Telefonica Movistar jnrTeam,ホンダ,,DNF
2001,125cc,4,RAC,,raul-jara,12,MS Aprilia LCR,アプリリア,,DNF
2001,125cc,4,RAC,,stefano-perugini,7,Italjet Racing Team,イタルジェット,,DNF
2001,125cc,4,RAC,,gregory-lefort,61,Provence Moto Sport,アプリリア,,DNF
2001,125cc,4,RAC,,pablo-nieto,22,L & M Derbi Team,デルビ,,DNS
2001,125cc,5,RAC,1,noboru-ueda,5,FCC-TSR,TSRホンダ,25,FIN
2001,125cc,5,RAC,2,gino-borsoi,23,LAE - UGT 3000,アプリリア,20,FIN
2001,125cc,5,RAC,3,manuel-poggiali,54,Gilera Racing Team,ジレラ,16,FIN
2001,125cc,5,RAC,4,toni-elias,24,Telefonica Movistar jnrTeam,ホンダ,13,FIN
2001,125cc,5,RAC,5,simone-sanna,16,Safilo Oxydo Race,アプリリア,11,FIN
2001,125cc,5,RAC,6,angel-nieto-jr,29,Viceroy Team,ホンダ,10,FIN
2001,125cc,5,RAC,7,arnaud-vincent,21,Team Fomma,ホンダ,9,FIN
2001,125cc,5,RAC,8,masao-azuma,4,Liegeois Competition,ホンダ,8,FIN
2001,125cc,5,RAC,9,jarno-muller,10,PEV-Spalt-ADAC Sachsen,ホンダ,7,FIN
2001,125cc,5,RAC,10,alex-de-angelis,15,Matteoni Racing,ホンダ,6,FIN
2001,125cc,5,RAC,11,andrea-ballerini,50,Team Ciaron,アプリリア,5,FIN
2001,125cc,5,RAC,12,steve-jenkner,17,LAE - UGT 3000,アプリリア,4,FIN
2001,125cc,5,RAC,13,alessandro-brannetti,19,Team Crae,アプリリア,3,FIN
2001,125cc,5,RAC,14,gabor-talmacsi,28,Racing Service,ホンダ,2,FIN
2001,125cc,5,RAC,15,jaroslav-hules,39,Matteoni Racing,ホンダ,1,FIN
2001,125cc,5,RAC,16,joan-olive,25,Telefonica Movistar jnrTeam,ホンダ,,FIN
2001,125cc,5,RAC,17,raul-jara,12,MS Aprilia LCR,アプリリア,,FIN
2001,125cc,5,RAC,18,youichi-ui,41,L & M Derbi Team,デルビ,,FIN
2001,125cc,5,RAC,19,gaspare-caffiero,20,Bossini Fontana Racing,アプリリア,,FIN
2001,125cc,5,RAC,20,angel-rodriguez,31,Valencia Circuit Aspar Team,アプリリア,,FIN
2001,125cc,5,RAC,21,marco-petrini,27,Racing Service,ホンダ,,FIN
2001,125cc,5,RAC,22,michele-conti,52,BNT Racing,ホンダ,,FIN
2001,125cc,5,RAC,23,dani-pedrosa,26,Telefonica Movistar jnrTeam,ホンダ,,FIN
2001,125cc,5,RAC,,jakub-smrz,18,Budweiser Budvar Hanusch,ホンダ,,DNF
2001,125cc,5,RAC,,gianluigi-scalvini,8,Italjet Racing Team,イタルジェット,,DNF
2001,125cc,5,RAC,,pablo-nieto,22,L & M Derbi Team,デルビ,,DNF
2001,125cc,5,RAC,,andrea-dovizioso,51,RCGM Rubicone Corse,アプリリア,,DNF
2001,125cc,5,RAC,,max-sabbatani,11,Bossini Fontana Racing,アプリリア,,DNF
2001,125cc,5,RAC,,eric-bataille,34,Axo Racing Team,ホンダ,,DNF
2001,125cc,5,RAC,,lucio-cecchinello,9,MS Aprilia LCR,アプリリア,,DNF
2001,125cc,5,RAC,,stefano-perugini,7,Italjet Racing Team,イタルジェット,,DNF
2001,125cc,6,RAC,1,lucio-cecchinello,9,MS Aprilia LCR,アプリリア,25,FIN
2001,125cc,6,RAC,2,toni-elias,24,Telefonica Movistar jnrTeam,ホンダ,20,FIN
2001,125cc,6,RAC,3,manuel-poggiali,54,Gilera Racing Team,ジレラ,16,FIN
2001,125cc,6,RAC,4,steve-jenkner,17,LAE - UGT 3000,アプリリア,13,FIN
2001,125cc,6,RAC,5,youichi-ui,41,L & M Derbi Team,デルビ,11,FIN
2001,125cc,6,RAC,6,pablo-nieto,22,L & M Derbi Team,デルビ,10,FIN
2001,125cc,6,RAC,7,dani-pedrosa,26,Telefonica Movistar jnrTeam,ホンダ,9,FIN
2001,125cc,6,RAC,8,joan-olive,25,Telefonica Movistar jnrTeam,ホンダ,8,FIN
2001,125cc,6,RAC,9,alex-de-angelis,15,Matteoni Racing,ホンダ,7,FIN
2001,125cc,6,RAC,10,simone-sanna,16,Safilo Oxydo Race,アプリリア,6,FIN
2001,125cc,6,RAC,11,stefano-perugini,7,Italjet Racing Team,イタルジェット,5,FIN
2001,125cc,6,RAC,12,angel-nieto-jr,29,Viceroy Team,ホンダ,4,FIN
2001,125cc,6,RAC,13,gianluigi-scalvini,8,Italjet Racing Team,イタルジェット,3,FIN
2001,125cc,6,RAC,14,arnaud-vincent,21,Team Fomma,ホンダ,2,FIN
2001,125cc,6,RAC,15,jarno-muller,10,PEV-Spalt-ADAC Sachsen,ホンダ,1,FIN
2001,125cc,6,RAC,16,mirko-giansanti,6,Axo Racing Team,ホンダ,,FIN
2001,125cc,6,RAC,17,gabor-talmacsi,28,Racing Service,ホンダ,,FIN
2001,125cc,6,RAC,18,gino-borsoi,23,LAE - UGT 3000,アプリリア,,FIN
2001,125cc,6,RAC,19,jakub-smrz,18,Budweiser Budvar Hanusch,ホンダ,,FIN
2001,125cc,6,RAC,20,alessandro-brannetti,19,Team Crae,アプリリア,,FIN
2001,125cc,6,RAC,21,max-sabbatani,11,Bossini Fontana Racing,アプリリア,,FIN
2001,125cc,6,RAC,22,gaspare-caffiero,20,Bossini Fontana Racing,アプリリア,,FIN
2001,125cc,6,RAC,23,raul-jara,12,MS Aprilia LCR,アプリリア,,FIN
2001,125cc,6,RAC,24,adrian-araujo,77,Liegeois Competition,ホンダ,,FIN
2001,125cc,6,RAC,,masao-azuma,4,Liegeois Competition,ホンダ,,DNF
2001,125cc,6,RAC,,marco-petrini,27,Racing Service,ホンダ,,DNF
2001,125cc,6,RAC,,noboru-ueda,5,FCC-TSR,TSRホンダ,,DNF
2001,125cc,6,RAC,,jaroslav-hules,39,Matteoni Racing,ホンダ,,DNF
2001,125cc,6,RAC,,daniel-pinera,43,By Queroseno Racing Team,ホンダ,,DNF
2001,125cc,6,RAC,,angel-rodriguez,31,Valencia Circuit Aspar Team,アプリリア,,DNF
2001,125cc,7,RAC,1,toni-elias,24,Telefonica Movistar jnrTeam,ホンダ,25,FIN
2001,125cc,7,RAC,2,arnaud-vincent,21,Team Fomma,ホンダ,20,FIN
2001,125cc,7,RAC,3,steve-jenkner,17,LAE - UGT 3000,アプリリア,16,FIN
2001,125cc,7,RAC,4,noboru-ueda,5,FCC-TSR,TSRホンダ,13,FIN
2001,125cc,7,RAC,5,jakub-smrz,18,Budweiser Budvar Hanusch,ホンダ,11,FIN
2001,125cc,7,RAC,6,gino-borsoi,23,LAE - UGT 3000,アプリリア,10,FIN
2001,125cc,7,RAC,7,mirko-giansanti,6,Axo Racing Team,ホンダ,9,FIN
2001,125cc,7,RAC,8,jaroslav-hules,39,Matteoni Racing,ホンダ,8,FIN
2001,125cc,7,RAC,9,alessandro-brannetti,19,Team Crae,アプリリア,7,FIN
2001,125cc,7,RAC,10,jarno-muller,10,PEV-Spalt-ADAC Sachsen,ホンダ,6,FIN
2001,125cc,7,RAC,11,simone-sanna,16,Safilo Oxydo Race,アプリリア,5,FIN
2001,125cc,7,RAC,12,stefano-perugini,7,Italjet Racing Team,イタルジェット,4,FIN
2001,125cc,7,RAC,13,adrian-araujo,77,Liegeois Competition,ホンダ,3,FIN
2001,125cc,7,RAC,14,raul-jara,12,MS Aprilia LCR,アプリリア,2,FIN
2001,125cc,7,RAC,15,max-sabbatani,11,Bossini Fontana Racing,アプリリア,1,FIN
2001,125cc,7,RAC,16,marco-petrini,27,Racing Service,ホンダ,,FIN
2001,125cc,7,RAC,17,eric-bataille,34,Axo Racing Team,ホンダ,,FIN
2001,125cc,7,RAC,18,wilhelm-van-leeuwen,68,Luvro/Tennen V.Leeuwen Te,ホンダ,,FIN
2001,125cc,7,RAC,19,ronnie-timmer,69,Spijkse Metaalhandel Racing,ヤマハ,,FIN
2001,125cc,7,RAC,,youichi-ui,41,L & M Derbi Team,デルビ,,DNF
2001,125cc,7,RAC,,manuel-poggiali,54,Gilera Racing Team,ジレラ,,DNF
2001,125cc,7,RAC,,dani-pedrosa,26,Telefonica Movistar jnrTeam,ホンダ,,DNF
2001,125cc,7,RAC,,patrick-lakerveld,70,D.S.A.,ホンダ,,DNF
2001,125cc,7,RAC,,angel-rodriguez,31,Valencia Circuit Aspar Team,アプリリア,,DNF
2001,125cc,7,RAC,,angel-nieto-jr,29,Viceroy Team,ホンダ,,DNF
